player_id,last_transfer_to_club_id,last_transfer_date,last_transfer_fee,last_transfer_club_name,last_transfer_club_country,last_transfer_club_league,last_transfer_club_league_tier
854325,172,2024-02-01,?,R Charleroi SC,Belgium,Jupiler Pro League,First Tier
854721,38967,2024-04-30,End of loan,AFC Bournemouth U21,,,
854930,39336,2023-07-29,?,Brighton & Hove Albion U21,England,Premier League 2,Reserve league
854988,415,2023-07-01,,FC Toulouse,France,Ligue 1,First Tier
855015,24,2023-08-30,€10.00m,Eintracht Frankfurt,Germany,Bundesliga,First Tier
855132,57040,2024-06-30,End of loan,Radomiak Radom II,,,
855134,1041,2024-06-30,End of loan,Olympique Lyon,France,Ligue 1,First Tier
855215,290,2023-07-01,,AJ Auxerre,France,Ligue 2,Second Tier
855256,989,2023-08-10,€23.00m,AFC Bournemouth,England,Premier League,First Tier
855308,347,2023-01-25,,FC Metz,France,Ligue 1,First Tier
855731,968,2023-07-01,€1.30m,KVC Westerlo,Belgium,Jupiler Pro League,First Tier
855890,9261,2022-07-01,,Everton FC U21,England,Premier League 2,Reserve league
856047,537,2023-08-02,€1.80m,Botafogo de Futebol e Regatas,Brazil,Campeonato Brasileiro Série A,First Tier
856423,2521,2023-07-22,free transfer,FC Alverca,Portugal,Liga 3,Third Tier
856479,9261,2023-07-01,,Everton FC U21,England,Premier League 2,Reserve league
856530,14842,2024-12-31,End of loan,CA Vélez Sarsfield II,,,
857395,6110,2024-01-12,free transfer,Korona Kielce,Poland,PKO BP Ekstraklasa,First Tier
857818,1010,2022-06-30,End of loan,Watford FC,England,Championship,Second Tier
857832,366,2023-07-01,,Real Valladolid CF,Spain,LaLiga2,Second Tier
858251,10330,2023-07-01,,SL Benfica B,Portugal,Liga Portugal 2,Second Tier
859792,27221,2023-09-07,€1.25m,Al-Fateh SC,Saudi Arabia,Saudi Pro League,First Tier
859924,3840,2024-01-02,End of loan,Adana Demirspor,Türkiye,Süper Lig,First Tier
860078,6945,2022-07-01,,Crystal Palace U21,England,Premier League 2,Reserve league
860992,189,2023-01-01,,CA Boca Juniors,Argentina,Professional Football League,First Tier
861410,418,2023-07-06,€20.00m,Real Madrid,Spain,LaLiga,First Tier
861852,585,2024-01-01,€2.70m,São Paulo Futebol Clube,Brazil,Campeonato Brasileiro Série A,First Tier
861981,252,2023-01-02,€3.00m,Genoa CFC,Italy,Serie A,First Tier
862297,159,2024-07-01,€2.25m,Red Star Belgrade,Serbia,Super liga Srbije,First Tier
862352,14758,2024-01-09,free transfer,Racing Club de Montevideo,Uruguay,Primera División Apertura,First Tier
862628,2432,2023-07-01,?,SC União Torreense,Portugal,Liga Portugal 2,Second Tier
863741,543,2024-01-01,,Wolverhampton Wanderers,England,Premier League,First Tier
864120,3692,2023-08-02,free transfer,Raufoss IL,Norway,OBOS-ligaen,Second Tier
864121,1003,2024-07-01,€17.00m,Leicester City,England,Championship,Second Tier
864306,354,2023-07-01,€400k,KV Mechelen,Belgium,Jupiler Pro League,First Tier
864799,31,2022-07-01,,Liverpool FC,England,Premier League,First Tier
865682,2727,2023-07-01,€1.20m,Oud-Heverlee Leuven,Belgium,Jupiler Pro League,First Tier
865993,6945,2022-07-01,,Crystal Palace U21,England,Premier League 2,Reserve league
866246,148,2024-07-01,€10.00m,Tottenham Hotspur,England,Premier League,First Tier
866250,8517,2024-06-30,End of loan,Genoa U19,Italy,Primavera 1,Youth league
866541,17686,2023-09-01,free transfer,CD Leganés B,,,
866651,39341,2023-07-01,,Leicester City U21,England,Premier League 2,Reserve league
866655,36546,2023-07-01,,Southampton FC U21,England,Premier League 2,Reserve league
867137,130,2022-07-01,,Parma Calcio 1913,Italy,Serie B,Second Tier
867357,24,2022-10-05,,Eintracht Frankfurt,Germany,Bundesliga,First Tier
867688,1237,2023-07-01,,Brighton & Hove Albion,England,Premier League,First Tier
867706,12124,2023-07-01,,Aston Villa U21,England,Premier League 2,Reserve league
867710,39341,2023-07-01,,Leicester City U21,England,Premier League 2,Reserve league
867711,39341,2022-07-01,,Leicester City U21,England,Premier League 2,Reserve league
868622,28,2025-06-30,End of loan,FC Bayern Munich II,Germany,Regionalliga Bayern,Fourth Tier
868920,9250,2023-07-01,,Chelsea FC U21,England,Premier League 2,Reserve league
869458,10773,2023-07-01,€250k,RCD Espanyol B,Spain,Segunda Federación - Grupo III,Fourth Tier
869511,18544,2022-06-30,End of loan,Al-Nassr FC,Saudi Arabia,Saudi Pro League,First Tier
872184,940,2024-01-31,€4.50m,Celta de Vigo,Spain,LaLiga,First Tier
874538,1148,2024-01-08,End of loan,Brentford FC,England,Premier League,First Tier
874902,6933,2021-07-01,,Aston Villa U18,England,U18 Premier League,Youth league
875208,371,2024-11-30,End of loan,Celtic FC,Scotland,Scottish Premiership,First Tier
875252,8816,2024-01-31,€2.78m,FC Dallas,United States,Major League Soccer,First Tier
875333,114,2023-07-01,,Besiktas JK,Türkiye,Süper Lig,First Tier
875334,114,2023-05-05,,Besiktas JK,Türkiye,Süper Lig,First Tier
876400,410,2024-12-31,End of loan,Udinese Calcio,Italy,Serie A,First Tier
876631,667,2022-07-01,,RC Strasbourg Alsace,France,Ligue 1,First Tier
876658,3209,2024-02-05,End of loan,Pendikspor,Türkiye,Süper Lig,First Tier
876660,2381,2022-07-01,,Sivasspor,Türkiye,Süper Lig,First Tier
877139,15136,2022-07-01,,Vitória Guimarães SC B,,,
877320,2961,2022-03-30,free transfer,Moss FK,Norway,OBOS-ligaen,Second Tier
877337,175,2023-02-06,?,Lyn 1896 FK,Norway,OBOS-ligaen,Second Tier
877339,5619,2022-08-23,€200k,Aalesunds FK,Norway,OBOS-ligaen,Second Tier
877672,42035,2024-06-30,End of loan,Al-Kahrbaa Club,,,
878150,9249,2022-07-01,,Arsenal FC U21,England,Premier League 2,Reserve league
878151,9249,2023-07-01,,Arsenal FC U21,England,Premier League 2,Reserve league
879631,1096,2024-06-30,End of loan,Royal Antwerp FC,Belgium,Jupiler Pro League,First Tier
879768,9254,2023-07-01,,Tottenham Hotspur U21,England,Premier League 2,Reserve league
879868,12130,2023-07-01,,Torino Primavera,Italy,Primavera 1,Youth league
880245,336,2024-06-30,End of loan,Sporting CP,Portugal,Liga Portugal,First Tier
881423,50532,2023-07-18,free transfer,Damac FC,Saudi Arabia,Saudi Pro League,First Tier
881610,252,2024-01-31,€2.50m,Genoa CFC,Italy,Serie A,First Tier
882172,9254,2023-07-01,,Tottenham Hotspur U21,England,Premier League 2,Reserve league
882568,2293,2022-11-20,,Konyaspor,Türkiye,Süper Lig,First Tier
882710,8519,2022-07-12,free transfer,Sevilla Atlético,Spain,Segunda Federación - Grupo IV,Fourth Tier
883122,130,2023-07-01,,Parma Calcio 1913,Italy,Serie B,Second Tier
883349,10958,2022-07-01,,Milan Primavera,Italy,Primavera 1,Youth league
884821,141,2024-01-01,,Galatasaray,Türkiye,Süper Lig,First Tier
886364,52545,2023-07-01,?,KVC Westerlo U21,,,
887433,6933,2021-07-01,,Aston Villa U18,England,U18 Premier League,Youth league
887638,10958,2022-07-01,,Milan Primavera,Italy,Primavera 1,Youth league
888493,148,2024-06-30,End of loan,Tottenham Hotspur,England,Premier League,First Tier
888626,6070,2023-08-01,?,Al-Khaleej FC,Saudi Arabia,Saudi Pro League,First Tier
888639,9251,2024-07-01,,Manchester United U21,England,Premier League 2,Reserve league
889437,715,2023-01-01,,Bohemians Prague 1905,Czech Republic,Fortuna Liga,First Tier
890050,23184,2022-01-13,?,KFUM-Kameratene Oslo,Norway,Eliteserien,First Tier
890290,506,2024-06-30,End of loan,Juventus FC,Italy,Serie A,First Tier
890385,1053,2023-07-13,,Aalborg BK,Denmark,1.Division,Second Tier
890617,1293,2024-03-30,€350k,Tromsø IL,Norway,Eliteserien,First Tier
890718,9249,2023-07-01,,Arsenal FC U21,England,Premier League 2,Reserve league
890719,9249,2023-07-01,,Arsenal FC U21,England,Premier League 2,Reserve league
890721,9249,2023-07-01,,Arsenal FC U21,England,Premier League 2,Reserve league
890817,8516,2023-07-17,free transfer,CA Osasuna B,Spain,Primera Federación - Grupo I,Third Tier
891379,667,2024-06-30,End of loan,RC Strasbourg Alsace,France,Ligue 1,First Tier
891923,38006,2021-07-01,,Girona FC B,,,
891971,1075,2024-07-01,€3.50m,SC Braga,Portugal,Liga Portugal,First Tier
891987,7160,2024-06-30,End of loan,Eyüpspor,Türkiye,1.Lig,Second Tier
892045,1100,2021-04-02,,SK Brann,Norway,Eliteserien,First Tier
892101,5380,2023-07-01,,Inter Milan Primavera,Italy,Primavera 1,Youth league
892217,8880,2022-07-01,,Deportivo Alavés B,Spain,Segunda Federación - Grupo II,Fourth Tier
892221,940,2023-07-01,,Celta de Vigo,Spain,LaLiga,First Tier
892926,11000,2023-07-01,,CD Lugo,Spain,Primera Federación - Grupo I,Third Tier
892929,8733,2022-07-01,,RC Celta Fortuna,Spain,Primera Federación - Grupo I,Third Tier
892932,8733,2023-07-24,free transfer,RC Celta Fortuna,Spain,Primera Federación - Grupo I,Third Tier
893547,239,2023-12-31,End of loan,Viking FK,Norway,Eliteserien,First Tier
893661,2282,2022-08-02,€3.90m,Club Brugge KV,Belgium,Jupiler Pro League,First Tier
893675,1421,2023-06-30,End of loan,Stade Reims,France,Ligue 1,First Tier
893787,4309,2021-05-12,?,Hamarkameratene,Norway,Eliteserien,First Tier
894324,5,2024-06-30,End of loan,AC Milan,Italy,Serie A,First Tier
894382,6399,2021-10-19,,Sandefjord Fotball,Norway,Eliteserien,First Tier
894531,9267,2023-01-01,free transfer,West Ham United U21,England,Premier League 2,Reserve league
894914,2282,2021-08-31,€3.00m,Club Brugge KV,Belgium,Jupiler Pro League,First Tier
895326,38006,2021-07-01,,Girona FC B,,,
895333,7078,2022-07-01,,Real Valladolid Promesas,Spain,Segunda Federación - Grupo I,Fourth Tier
895402,2861,2022-07-01,,KV Oostende,Belgium,Challenger Pro League,Second Tier
895458,11615,2023-07-12,free transfer,CD Guijuelo,Spain,Segunda Federación - Grupo I,Fourth Tier
895591,76291,2022-07-01,free transfer,Deportivo Alavés C,,,
895926,2419,2021-05-07,,CA River Plate Montevideo,Uruguay,Primera División Apertura,First Tier
895937,41110,2023-07-01,,Atalanta U23,Italy,Serie C - Girone A,Third Tier
896460,2817,2021-03-04,,Strømsgodset IF,Norway,Eliteserien,First Tier
897051,520,2023-07-12,€2.00m,Cercle Brugge,Belgium,Jupiler Pro League,First Tier
897297,5546,2024-02-22,?,FK Mlada Boleslav,Czech Republic,Fortuna Liga,First Tier
897402,6930,2022-09-01,free transfer,Manchester City U18,England,U18 Premier League,Youth league
897424,33,2023-07-01,,FC Schalke 04,Germany,2. Bundesliga,Second Tier
897481,225,2024-01-01,,FC St. Pauli II,Germany,Regionalliga Nord,Fourth Tier
898350,2619,2021-04-01,,Defensor Sporting Club,Uruguay,Primera División Apertura,First Tier
898723,10331,2023-07-01,,FC Porto B,Portugal,Liga Portugal 2,Second Tier
898807,91868,2023-07-01,,Olympiacos Piraeus B,Greece,Super League 2,Second Tier
898812,5380,2023-07-01,,Inter Milan Primavera,Italy,Primavera 1,Youth league
900601,762,2024-07-01,,Newcastle United,England,Premier League,First Tier
900909,27,2024-06-30,End of loan,Bayern Munich,Germany,Bundesliga,First Tier
901019,826,2023-07-01,€600k,RC Lens,France,Ligue 1,First Tier
901095,50532,2021-01-28,?,Damac FC,Saudi Arabia,Saudi Pro League,First Tier
901096,8023,2024-01-30,?,Al-Ittihad Club,Saudi Arabia,Saudi Pro League,First Tier
901124,9840,2020-07-01,?,Al-Shabab FC,Saudi Arabia,Saudi Pro League,First Tier
901129,26069,2024-06-30,End of loan,Al-Qadsiah FC,Saudi Arabia,Saudi First Division League,Second Tier
901132,9840,2023-08-21,?,Al-Shabab FC,Saudi Arabia,Saudi Pro League,First Tier
901162,8023,2024-06-30,End of loan,Al-Ittihad Club,Saudi Arabia,Saudi Pro League,First Tier
902021,6631,2022-02-01,free transfer,FC Tokyo,Japan,J1 League,First Tier
902573,5243,2023-01-31,€1.00m,Parma Primavera,Italy,Primavera 2 - A,Youth league
903189,5679,2022-07-01,,Arsenal FC U18,England,U18 Premier League,Youth league
903223,172,2022-07-01,free transfer,R Charleroi SC,Belgium,Jupiler Pro League,First Tier
903370,13519,2023-08-02,?,Ranheim IL,Norway,OBOS-ligaen,Second Tier
903513,30857,2023-07-01,,RSCA Futures,Belgium,Challenger Pro League,Second Tier
903611,58,2022-07-01,€1.90m,RSC Anderlecht,Belgium,Jupiler Pro League,First Tier
903693,583,2024-01-01,,Paris Saint-Germain,France,Ligue 1,First Tier
903706,455,2023-08-07,€600k,FC Rapid Bucharest,Romania,SuperLiga,First Tier
904371,2578,2023-05-31,End of loan,St. Johnstone FC,Scotland,Scottish Premiership,First Tier
904662,618,2024-06-30,End of loan,AS Saint-Étienne,France,Ligue 2,Second Tier
904712,8158,2024-06-30,End of loan,OGC Nice B,,,
904974,27,2024-07-01,,Bayern Munich,Germany,Bundesliga,First Tier
905700,501,2022-12-07,,FK Bodø/Glimt,Norway,Eliteserien,First Tier
905997,8733,2022-08-08,?,RC Celta Fortuna,Spain,Primera Federación - Grupo I,Third Tier
906025,38006,2021-07-05,,Girona FC B,,,
906214,9250,2023-07-01,,Chelsea FC U21,England,Premier League 2,Reserve league
906307,1465,2023-07-01,,GD Estoril Praia,Portugal,Liga Portugal,First Tier
906315,10958,2022-08-08,€400k,Milan Primavera,Italy,Primavera 1,Youth league
906329,1075,2023-07-01,,SC Braga,Portugal,Liga Portugal,First Tier
908234,38006,2022-07-01,,Girona FC B,,,
908236,2424,2023-08-31,?,Gil Vicente FC,Portugal,Liga Portugal,First Tier
908621,8510,2023-07-20,free transfer,Getafe CF B,Spain,Segunda Federación - Grupo V,Fourth Tier
908936,2420,2023-07-01,€400k,Vitória Guimarães SC,Portugal,Liga Portugal,First Tier
909254,43,2023-07-01,,Heart of Midlothian FC,Scotland,Scottish Premiership,First Tier
909663,21101,2022-08-26,End of loan,Kristiansund BK,Norway,Eliteserien,First Tier
909673,3837,2021-10-16,,Fredrikstad FK,Norway,Eliteserien,First Tier
910764,6112,2024-06-30,End of loan,Piast Gliwice,Poland,PKO BP Ekstraklasa,First Tier
910905,1041,2024-06-30,End of loan,Olympique Lyon,France,Ligue 1,First Tier
911224,11997,2024-02-01,,Roma U19,Italy,Primavera 1,Youth league
911424,9251,2022-07-01,,Manchester United U21,England,Premier League 2,Reserve league
911985,738,2024-06-30,End of loan,Le Havre AC,France,Ligue 1,First Tier
912078,501,2024-12-31,End of loan,FK Bodø/Glimt,Norway,Eliteserien,First Tier
912436,1184,2024-01-01,,KRC Genk,Belgium,Jupiler Pro League,First Tier
912481,23184,2022-12-31,End of loan,KFUM-Kameratene Oslo,Norway,Eliteserien,First Tier
912902,415,2023-07-01,,FC Toulouse,France,Ligue 1,First Tier
912959,501,2022-01-08,?,FK Bodø/Glimt,Norway,Eliteserien,First Tier
913305,941,2024-02-23,?,FC Viktoria Plzen,Czech Republic,Fortuna Liga,First Tier
913539,1038,2024-07-01,€3.00m,UC Sampdoria,Italy,Serie B,Second Tier
914562,273,2022-07-01,,Stade Rennais FC,France,Ligue 1,First Tier
914949,687,2024-12-31,End of loan,Molde FK,Norway,Eliteserien,First Tier
916014,8519,2023-01-01,€12k,Sevilla Atlético,Spain,Segunda Federación - Grupo IV,Fourth Tier
916623,937,2024-12-31,End of loan,Júbilo Iwata,Japan,J1 League,First Tier
917101,1095,2023-07-01,,ESTAC Troyes,France,Ligue 2,Second Tier
917375,130,2022-06-30,End of loan,Parma Calcio 1913,Italy,Serie B,Second Tier
917778,826,2024-06-30,End of loan,RC Lens,France,Ligue 1,First Tier
918494,43560,2023-08-23,€500k,Club NXT,Belgium,Challenger Pro League,Second Tier
918957,12816,2023-07-01,,Lazio U19,Italy,Primavera 1,Youth league
918969,347,2023-07-01,,FC Metz,France,Ligue 1,First Tier
919173,1421,2024-06-30,End of loan,Stade Reims,France,Ligue 1,First Tier
919515,273,2022-07-01,,Stade Rennais FC,France,Ligue 1,First Tier
919708,2761,2024-12-31,End of loan,FK Haugesund,Norway,Eliteserien,First Tier
920452,2817,2024-01-01,,Strømsgodset IF,Norway,Eliteserien,First Tier
920585,30857,2023-07-01,,RSCA Futures,Belgium,Challenger Pro League,Second Tier
921111,9840,2023-07-01,,Al-Shabab FC,Saudi Arabia,Saudi Pro League,First Tier
921662,9606,2022-07-01,,Brighton & Hove Albion U18,England,U18 Premier League,Youth league
922563,9267,2023-07-01,,West Ham United U21,England,Premier League 2,Reserve league
922693,399,2023-07-01,,Leeds United,England,Championship,Second Tier
922698,9250,2023-07-08,€4.70m,Chelsea FC U21,England,Premier League 2,Reserve league
922769,762,2023-07-01,,Newcastle United,England,Premier League,First Tier
923499,5343,2023-07-01,free transfer,VfL Wolfsburg U19,Germany,A-Junioren Bundesliga North/Northeast,Youth league
923505,2761,2022-11-04,,FK Haugesund,Norway,Eliteserien,First Tier
923527,687,2023-08-01,,Molde FK,Norway,Eliteserien,First Tier
923530,4309,2021-08-10,,Hamarkameratene,Norway,Eliteserien,First Tier
923532,4309,2024-02-29,free transfer,Hamarkameratene,Norway,Eliteserien,First Tier
923535,1293,2022-10-31,,Tromsø IL,Norway,Eliteserien,First Tier
923538,1100,2024-01-01,,SK Brann,Norway,Eliteserien,First Tier
923595,533,2024-01-01,,TSG 1899 Hoffenheim,Germany,Bundesliga,First Tier
923759,1421,2023-07-01,,Stade Reims,France,Ligue 1,First Tier
923831,1082,2022-07-01,,LOSC Lille,France,Ligue 1,First Tier
923832,995,2023-07-04,,FC Nantes,France,Ligue 1,First Tier
923838,738,2024-01-01,,Le Havre AC,France,Ligue 1,First Tier
923915,38006,2023-07-01,,Girona FC B,,,
924117,4,2023-10-04,,1.FC Nuremberg,Germany,2. Bundesliga,Second Tier
924850,2553,2024-05-31,End of loan,Kilmarnock FC,Scotland,Scottish Premiership,First Tier
924857,987,2023-07-01,,Motherwell FC,Scotland,Scottish Premiership,First Tier
925105,38588,2023-07-01,,Nottingham Forest U21,England,Premier League 2,Reserve league
925584,410,2024-06-30,End of loan,Udinese Calcio,Italy,Serie A,First Tier
925777,5689,2023-01-25,,Cracovia,Poland,PKO BP Ekstraklasa,First Tier
925845,11008,2023-06-30,End of loan,Juventus Primavera,Italy,Primavera 1,Youth league
926135,12124,2023-07-01,,Aston Villa U21,England,Premier League 2,Reserve league
926226,2761,2024-06-24,End of loan,FK Haugesund,Norway,Eliteserien,First Tier
926602,172,2023-07-01,,R Charleroi SC,Belgium,Jupiler Pro League,First Tier
926670,172,2023-07-01,,R Charleroi SC,Belgium,Jupiler Pro League,First Tier
926694,13,2024-01-26,€18.00m,Atlético de Madrid,Spain,LaLiga,First Tier
926763,7078,2021-07-01,,Real Valladolid Promesas,Spain,Segunda Federación - Grupo I,Fourth Tier
926952,1005,2023-07-01,€200k,US Lecce,Italy,Serie A,First Tier
927906,76094,2023-07-01,,Roma Under 18,Italy,Campionato Under 18,Youth league
928023,5545,2023-07-01,,FC Zlin,Czech Republic,Fortuna Liga,First Tier
928038,5545,2023-01-01,,FC Zlin,Czech Republic,Fortuna Liga,First Tier
928323,273,2023-01-31,€6.50m,Stade Rennais FC,France,Ligue 1,First Tier
928621,861,2023-08-17,€1.85m,CA Peñarol,Uruguay,Primera División Apertura,First Tier
928900,12130,2022-07-09,?,Torino Primavera,Italy,Primavera 1,Youth league
929742,12816,2023-07-01,,Lazio U19,Italy,Primavera 1,Youth league
929743,12816,2023-07-01,,Lazio U19,Italy,Primavera 1,Youth league
929746,12816,2022-07-01,,Lazio U19,Italy,Primavera 1,Youth league
929864,77666,2023-07-01,,CD Subiza,,,
929876,157,2024-01-29,€7.00m,KAA Gent,Belgium,Jupiler Pro League,First Tier
929887,6483,2023-07-01,,AC Sparta Prague B,Czech Republic,Fortuna Narodni liga,Second Tier
930767,5380,2023-07-01,,Inter Milan Primavera,Italy,Primavera 1,Youth league
930780,5380,2023-07-01,,Inter Milan Primavera,Italy,Primavera 1,Youth league
930781,46,2024-06-30,End of loan,Inter Milan,Italy,Serie A,First Tier
931007,614,2024-01-01,?,CR Flamengo,Brazil,Campeonato Brasileiro Série A,First Tier
931102,2553,2022-07-01,,Kilmarnock FC,Scotland,Scottish Premiership,First Tier
931383,1321,2022-07-01,,SK Dynamo Ceske Budejovice,Czech Republic,Fortuna Liga,First Tier
931428,6541,2024-06-30,End of loan,SK Slavia Prague B,Czech Republic,Ceska fotbalova liga,Third Tier
931712,601,2024-06-30,End of loan,KV Kortrijk,Belgium,Jupiler Pro League,First Tier
931838,24,2023-07-01,€9.00m,Eintracht Frankfurt,Germany,Bundesliga,First Tier
931900,10330,2023-12-01,,SL Benfica B,Portugal,Liga Portugal 2,Second Tier
932349,15080,2021-07-01,,Rayo Vallecano B,,,
932350,1244,2024-06-30,End of loan,CD Leganés,Spain,LaLiga2,Second Tier
932733,8505,2022-07-01,,Fiorentina Primavera,Italy,Primavera 1,Youth league
